produto_id,feed_id,loja,nome,preco_atual,preco_anterior,preco_min,preco_max,primeira_vez,ultima_alteracao
39893626941,98680,Clovis Calçados BR,Mini Melissa Precious Infantil 33763 VERMELHO 32,89.99,89.99,89.99,89.99,2026-08-09,2026-08-09
39893626943,98680,Clovis Calçados BR,Kit Sandalia Infantil Disney e Relógio Stitch Time Grendene Kids 23248 AZUL 25,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
39893626945,98680,Clovis Calçados BR,Tênis Feminino Zeuz 92KX-A AZUL/ROSA 34,69.99,69.99,69.99,69.99,2026-08-09,2026-08-09
39893626946,98680,Clovis Calçados BR,Sandália Infantil Feminina Diversa Ipanema 27236 LILÁS 20/21,29.99,29.99,29.99,29.99,2026-08-09,2026-08-09
39893626950,98680,Clovis Calçados BR,Chuteira Infantil Masculina Indoor Spedy Dray 303 PRETO/AZUL 28,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
39893626956,98680,Clovis Calçados BR,Chinelo Masculino Sprint Rider - 12015 PRETO/AZUL 37/38,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
39893626958,98680,Clovis Calçados BR,Chinelo Masculino Sprint Rider - 12015 AZUL/LARANJA 37/38,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
39893626959,98680,Clovis Calçados BR,Sapatênis Masculino Vox Ferracini - 8052617 CAFÉ 38,319.99,319.99,319.99,319.99,2026-08-09,2026-08-09
39893626978,98680,Clovis Calçados BR,Tamanco Infantil Feminino Barbie Show Grendene Kids 23179 BRONZE 25,49.99,49.99,49.99,49.99,2026-08-09,2026-08-09
39893626979,98680,Clovis Calçados BR,Chuteira Infantil Masculina Indoor Spedy Dray 303 AZUL/BRANCO 28,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
39893626980,98680,Clovis Calçados BR,Chinelo Infantil Masculino Feel NBA Rider 12379 MARINHO 25/26,24.99,24.99,24.99,24.99,2026-08-09,2026-08-09
39893626982,98680,Clovis Calçados BR,Kit Sandália Infantil Barbie Uni e Estojo Grendene Kids 23057 LILÁS 26/27,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
39893626984,98680,Clovis Calçados BR,Tênis Infantil Feminino Slip On Kids Top 362TN PRETO 32,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
39893626986,98680,Clovis Calçados BR,Sandália Infantil Feminina Fofurinha Zaxynina 18988 VERDE 17/18,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
39893626987,98680,Clovis Calçados BR,Chuteira Infantil Masculina Society Spedy Dray 303 AZUL/BRANCO 29,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
39893626988,98680,Clovis Calçados BR,Sapatênis Masculino Vox Ferracini - 8052617 TAUPE 01 39,319.99,319.99,319.99,319.99,2026-08-09,2026-08-09
39893626989,98680,Clovis Calçados BR,Chinelo Infantil Masculino Feel NBA Rider 12379 PRETO/LARANJA 23/24,24.99,24.99,24.99,24.99,2026-08-09,2026-08-09
39893626995,98680,Clovis Calçados BR,Tamanco Feminino Flat Modare 7142141 OURO/ROSADO 35,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
39923391482,98680,Clovis Calçados BR,Chinelo Masculino Sprint Rider - 12015 PRETO/VERMELHO 01 37/38,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
39923391488,98680,Clovis Calçados BR,Sandália Infantil Feminina Fofurinha Zaxynina 18988 LILÁS 20,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
39933310407,98680,Clovis Calçados BR,Cinto Masculino Democrata - 539F CHOCOLATE 100,79.99,79.99,79.99,79.99,2026-08-09,2026-08-09
39933310441,98680,Clovis Calçados BR,Sandália Infantil Feminina Diversa Ipanema 27236 PINK 19,29.99,29.99,29.99,29.99,2026-08-09,2026-08-09
39951988874,98680,Clovis Calçados BR,Sandália Feminina Anabela Moleca 5512106 PRETO 37,79.99,79.99,79.99,79.99,2026-08-09,2026-08-09
39951988879,98680,Clovis Calçados BR,Sandália Infantil Feminina Baby Molekinha 2714222 PRATA 17,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
39951988882,98680,Clovis Calçados BR,Sandália Feminina Flat Moleca 5525104 BRANCO/PRATA 35,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
39951988933,98680,Clovis Calçados BR,Sandália Feminina Flat Daily Zaxy 19155 SALMÃO 33/34,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
39951988935,98680,Clovis Calçados BR,Sandália Feminina Flat Beira Rio 8487206 SALMÃO 34,79.99,79.99,79.99,79.99,2026-08-09,2026-08-09
39951988936,98680,Clovis Calçados BR,Melissa Cozy Slide 33913 ROSA 33/34,79.99,79.99,79.99,79.99,2026-08-09,2026-08-09
39951988937,98680,Clovis Calçados BR,Bota Infantil Feminina Coturno Kidy 0280090 SALMÃO 28,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
39951988947,98680,Clovis Calçados BR,Sandália Infantil Feminina Daily Love Zaxynina 19122 BEGE/ROSA 21,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
39951988962,98680,Clovis Calçados BR,Sandália Feminina Flat Daily Zaxy 19155 PRETO 33/34,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
39951988964,98680,Clovis Calçados BR,Tênis Infantil Masculino Led Minipé MP2410 AZUL/VERMELHO 28,119.99,119.99,119.99,119.99,2026-08-09,2026-08-09
39951988965,98680,Clovis Calçados BR,Sandália Feminina Flat Moleca 5525104 OURO/ROSADO 35,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
39951988966,98680,Clovis Calçados BR,Tênis Infantil Masculino Milão Kidy 1170261 CINZA/AZUL 22,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
39951988967,98680,Clovis Calçados BR,Sapatilha Infantil Feminina Molekinha 2548207 PRETO 27,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
39951988968,98680,Clovis Calçados BR,Bota Infantil Coturno Fashion Baby Kidy 0840091 CAFÉ 22,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
39951988970,98680,Clovis Calçados BR,Sandália Infantil Feminina Baby Molekinha 2714222 OURO/ROSADO 21,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
39951988971,98680,Clovis Calçados BR,Bota Infantil Feminina Coturno Kidy 0280090 PRETO 28,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
39951988974,98680,Clovis Calçados BR,Bota Infantil Feminina Coturno Kidy 3630014 PRETO 28,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
39951988976,98680,Clovis Calçados BR,Tênis Infantil Masculino Baby Molekinho 2133178 PRETO 19,79.99,79.99,79.99,79.99,2026-08-09,2026-08-09
39951988977,98680,Clovis Calçados BR,Melissa Cozy Slide 33913 VERDE 33/34,79.99,79.99,79.99,79.99,2026-08-09,2026-08-09
39951988982,98680,Clovis Calçados BR,Sandália Infantil Feminina Baby Molekinha 2714222 ROSA 17,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
39951988983,98680,Clovis Calçados BR,Sandália Feminina Flat Moleca 5525104 PRETO/CINZA 34,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
39951988984,98680,Clovis Calçados BR,Bota Infantil Feminina Liz Kidy 0332802 CAFÉ 28,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
39951988992,98680,Clovis Calçados BR,Bota Infantil Coturno Fashion Baby Kidy 0840091 PRETO 22,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
39951988994,98680,Clovis Calçados BR,Bota Infantil Coturno Fashion Baby Kidy 0840091 ROSA 22,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
39957022890,98680,Clovis Calçados BR,Tênis Infantil Masculino Baby Molekinho 2133178 MARINHO 20,79.99,79.99,79.99,79.99,2026-08-09,2026-08-09
39965201543,98680,Clovis Calçados BR,Tênis Infantil Masculino Slip On Molekinho 2615100 MARINHO 19,79.99,79.99,79.99,79.99,2026-08-09,2026-08-09
39965201599,98680,Clovis Calçados BR,Bota Infantil Feminina Coturno Fashion Kidy 0840086 PRETO 22,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
39965201601,98680,Clovis Calçados BR,Sandália Infantil Moderninha Print Zaxynina 19060 PINK 19,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
39965201628,98680,Clovis Calçados BR,Tênis Infantil Masculino Slip On Molekinho 2615100 BRANCO 22,79.99,79.99,79.99,79.99,2026-08-09,2026-08-09
39965201670,98680,Clovis Calçados BR,Bota Infantil Feminina Coturno Fashion Kidy 0840086 BEGE/OURO 22,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
39965201784,98680,Clovis Calçados BR,Tênis Feminino Actvitta 4802240 ROSA 34,119.99,119.99,119.99,119.99,2026-08-09,2026-08-09
39965201785,98680,Clovis Calçados BR,Sandália Infantil Feminina Molekinha 2359103 PRETO 26,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
39965201786,98680,Clovis Calçados BR,Tamanco Feminino Flat Beira Rio 8529305 SALMÃO 34,49.99,49.99,49.99,49.99,2026-08-09,2026-08-09
39965201787,98680,Clovis Calçados BR,Bota Infantil Feminina Kidy 0700017 PRETO 28,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
39965201792,98680,Clovis Calçados BR,Bota Infantil Feminina Coturno Fashion Kidy 0840086 BEGE/ROSA 22,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
39965201794,98680,Clovis Calçados BR,Tênis Infantil Masculino Molekinho 2865204 PRETO/BEGE 27,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
39965201795,98680,Clovis Calçados BR,Bota Infantil Feminina Fashion Baby Kidy 0840087 CAFÉ 22,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
39965201796,98680,Clovis Calçados BR,Tênis Infantil Feminino Nayarinha 383TN ROSA 21,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
39965201797,98680,Clovis Calçados BR,Tênis Infantil Masculino Molekinho 2838125 CAFÉ/BEGE 32,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
39965201798,98680,Clovis Calçados BR,Bota Infantil Feminina Kidy 0360022 PRETO 22,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
39965201799,98680,Clovis Calçados BR,Sapatênis Masculino Ferricelli HRT61000 MARINHO 37,199.99,199.99,199.99,199.99,2026-08-09,2026-08-09
39965201807,98680,Clovis Calçados BR,Tênis Masculino Eternity 2 Ollie 600 PRETO/VERMELHO 39,149.99,149.99,149.99,149.99,2026-08-09,2026-08-09
39965201808,98680,Clovis Calçados BR,Tênis Feminino Actvitta 4802240 PRETO 34,119.99,119.99,119.99,119.99,2026-08-09,2026-08-09
39965201830,98680,Clovis Calçados BR,Sandália Infantil Feminina Baby Molekinha 2714225 MARFIM 17,79.99,79.99,79.99,79.99,2026-08-09,2026-08-09
39965201831,98680,Clovis Calçados BR,Scarpin Feminino Salto Fino Vizzano 1421110 PRETO 01 36,149.99,149.99,149.99,149.99,2026-08-09,2026-08-09
39965201833,98680,Clovis Calçados BR,Tamanco Feminino Flat Beira Rio 8529102 PRETO 01 34,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
39965201835,98680,Clovis Calçados BR,Tamanco Feminino Flat Beira Rio 8529305 PRETO 34,49.99,49.99,49.99,49.99,2026-08-09,2026-08-09
39970387886,97939,Leveros BR,Ar-Condicionado Splitão Carrier Ecosplit 25 TR Só Frio 380V Trifásico,57711.55,57711.55,57711.55,57711.55,2026-08-09,2026-08-09
39970610882,98680,Clovis Calçados BR,Bota Infantil Feminina Conturno Kidy 4340001 CAFÉ 31,149.99,149.99,149.99,149.99,2026-08-09,2026-08-09
40030621454,98680,Clovis Calçados BR,Sapato Masculino Social Mais Leve 600 CAFÉ 38,79.99,79.99,79.99,79.99,2026-08-09,2026-08-09
40030621567,98680,Clovis Calçados BR,Papete Infantil Masculina Marvel United Grendene Kids 23173 PRETO/VERMELHO 19,49.99,49.99,49.99,49.99,2026-08-09,2026-08-09
40030621568,98680,Clovis Calçados BR,Tênis Court Vision Low Nike FV9952 PRETO/BRANCO 41,499.99,499.99,499.99,499.99,2026-08-09,2026-08-09
40030621584,98680,Clovis Calçados BR,Sapato Masculino Social Mais Leve 600 PRETO 38,79.99,79.99,79.99,79.99,2026-08-09,2026-08-09
40030621657,98680,Clovis Calçados BR,Tênis Feminino Go Run 7.0 Driven Skechers 129335 PRETO/LILAS 34,449.99,449.99,449.99,449.99,2026-08-09,2026-08-09
40030621658,98680,Clovis Calçados BR,Papete Infantil Masculina Molekinho 2402744 MARINHO 27,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
40030621659,98680,Clovis Calçados BR,Papete Infantil Masculina Marvel United Grendene Kids 23173 CINZA/VERDE 19,49.99,49.99,49.99,49.99,2026-08-09,2026-08-09
40030621661,98680,Clovis Calçados BR,Tênis Feminino VL Court Bold Adidas IH9995 PRETO/BRANCO 34,449.99,449.99,449.99,449.99,2026-08-09,2026-08-09
40030621664,98680,Clovis Calçados BR,Chinelo Masculino Veneto III Cartago 12452 PRETO 37/38,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
40030621665,98680,Clovis Calçados BR,Tênis Masculino Volt 2 Ollie 401 PRETO 37,149.99,149.99,149.99,149.99,2026-08-09,2026-08-09
40030621669,98680,Clovis Calçados BR,Tamanco Feminino Flat Vizzano 6459122 MARFIM 34,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
40030621694,98680,Clovis Calçados BR,Tamanco Infantil Feminino NilQi 2802 PRETO 28,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
40040205598,98680,Clovis Calçados BR,Sapato Masculino Social Mais Leve 902 PRETO 37,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
40040205621,98680,Clovis Calçados BR,Sandália Feminina Salto Grosso Piccadilly 566060 BEGE 34,199.99,199.99,199.99,199.99,2026-08-09,2026-08-09
40040205623,98680,Clovis Calçados BR,Sandália Feminina Salto Grosso Piccadilly 566060 PRETO 35,199.99,199.99,199.99,199.99,2026-08-09,2026-08-09
40040205630,98680,Clovis Calçados BR,Tamanco Feminino Salto Baixo Beira Rio - 8488105 BEGE/AZUL 34,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
40040205631,98680,Clovis Calçados BR,Sapatênis Masculino Vox Ferracini 8052 NATURAL 45,319.99,319.99,319.99,319.99,2026-08-09,2026-08-09
40068560750,98680,Clovis Calçados BR,Bota Infantil Feminina Style Kidy 3630018 CAFÉ 28,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
40068560752,98680,Clovis Calçados BR,Bota Infantil Feminina Montaria Baby Kidy 0360045 SALMÃO 22,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
40068560753,98680,Clovis Calçados BR,Bota Infantil Feminina Montaria Baby Kidy 0360035 SALMÃO 22,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
40068560757,98680,Clovis Calçados BR,Tênis Masculino Go Run Lite Skechers 894340BR PRETO/VERDE 38,379.99,379.99,379.99,379.99,2026-08-09,2026-08-09
40077525873,98680,Clovis Calçados BR,Bota Infantil Feminina Fanfik Style Kidy 3630005 CAFÉ 28,149.99,149.99,149.99,149.99,2026-08-09,2026-08-09
40077525874,98680,Clovis Calçados BR,Tamanco Feminino Flat Moleca 5525105 MARFIM 34,79.99,79.99,79.99,79.99,2026-08-09,2026-08-09
40077525875,98680,Clovis Calçados BR,Sapatênis Masculino Star Ferracini 1056 MARINHO 01 45,319.99,319.99,319.99,319.99,2026-08-09,2026-08-09
40077525876,98680,Clovis Calçados BR,Sapatilha Infantil Molekinha - 21061041 BRANCO 01 17,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
40077525938,98680,Clovis Calçados BR,Papete Infantil Masculina Molekinho 2400139 CAFÉ/BEGE 27,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
40077525966,98680,Clovis Calçados BR,Sapato Infantil Feminino Molekinha - 2528101 BRONZE 29,79.99,79.99,79.99,79.99,2026-08-09,2026-08-09
40077526036,98680,Clovis Calçados BR,Sandália Feminina Flat Moleca 5435550 PRETO 34,79.99,79.99,79.99,79.99,2026-08-09,2026-08-09
40077526047,98680,Clovis Calçados BR,Tamanco Feminino Flat Moleca 5525105 PRETO 34,79.99,79.99,79.99,79.99,2026-08-09,2026-08-09
40077526049,98680,Clovis Calçados BR,Sapatilha Infantil Feminina Nayarinha 0980 BRANCO 21,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
40077526070,98680,Clovis Calçados BR,Sapatilha Infantil Feminina Nayarinha 0980 ROSA 21,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
40077526139,98680,Clovis Calçados BR,Sandália Feminina Conforto Moleca 5500105 PRETO 34,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
40077526141,98680,Clovis Calçados BR,Sandália Feminina Flat Moleca 5435550 SALMÃO 34,79.99,79.99,79.99,79.99,2026-08-09,2026-08-09
40077526142,98680,Clovis Calçados BR,Sandália Feminina Salto Taça Via Marte 149009 PRATA 34,149.99,149.99,149.99,149.99,2026-08-09,2026-08-09
40077526143,98680,Clovis Calçados BR,Bota Infantil Feminina Fanfik Trendy Kidy 4340007 PRATA 31,149.99,149.99,149.99,149.99,2026-08-09,2026-08-09
40077526144,98680,Clovis Calçados BR,Bota Infantil Feminina Conturno Kidy 4340005 PRETO 32,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
40077526145,98680,Clovis Calçados BR,Bota Infantil Feminina Fanfik Trendy Kidy 4340006 SALMÃO 31,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
40077526151,98680,Clovis Calçados BR,Papete Infantil Masculina Molekinho 2135662 PRETO 20,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
40077526152,98680,Clovis Calçados BR,Tamanco Feminino Flat Via Marte 107010 BRONZE 34,79.99,79.99,79.99,79.99,2026-08-09,2026-08-09
40077526161,98680,Clovis Calçados BR,Tamanco Feminino Flat Modare 7125244 PRETO 38,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
40077526176,98680,Clovis Calçados BR,Papete Infantil Masculina Molekinho 2135662 MARINHO 20,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
40077526177,98680,Clovis Calçados BR,Bolsa Feminina Transversal H.E GH385 PRETO,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
40087435774,97939,Leveros BR,Ar-Condicionado Split HW Inverter Springer Midea AirVolution Connect 22.000 BTUs R-32 Só Frio 220V,3894.05,3894.05,3894.05,3894.05,2026-08-09,2026-08-09
40087469966,98680,Clovis Calçados BR,Papete Infantil Masculina Bob Itapuã 2810 CAFÉ 28,79.99,79.99,79.99,79.99,2026-08-09,2026-08-09
40087469975,98680,Clovis Calçados BR,Papete Infantil Masculina Bob Itapuã 2810 PRETO/VERDE 28,79.99,79.99,79.99,79.99,2026-08-09,2026-08-09
40096533899,98680,Clovis Calçados BR,Tênis Feminino Casual Vizzano 1444100 PRETO/BRANCO 34,149.99,149.99,149.99,149.99,2026-08-09,2026-08-09
40096533968,98680,Clovis Calçados BR,Sandália Feminina Flat Modare 7141144 CAMEL 34,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
40096534135,98680,Clovis Calçados BR,Tamanco Feminino Anabela Beira Rio 8407100 SALMÃO 34,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
40096534148,98680,Clovis Calçados BR,Sandália Feminina Flat Modare 7141144 PRETO 35,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
40096534150,98680,Clovis Calçados BR,Papete Infantil Masculina Tribe Itapuã 17701A18 MARINHO 28,79.99,79.99,79.99,79.99,2026-08-09,2026-08-09
40096534151,98680,Clovis Calçados BR,Sandália Feminina Flat Via Marte 176010 PRETO 35,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
40096534152,98680,Clovis Calçados BR,Papete Infantil Masculina Walk Itapuã 2302 PRETO/CINZA 28,79.99,79.99,79.99,79.99,2026-08-09,2026-08-09
40096534153,98680,Clovis Calçados BR,Sandália Feminina Salto Taça Via Marte 149008 PRETO 35,149.99,149.99,149.99,149.99,2026-08-09,2026-08-09
40096534154,98680,Clovis Calçados BR,Sandália Masculina Pegada 131224 CAFÉ 41,149.99,149.99,149.99,149.99,2026-08-09,2026-08-09
40106514392,98680,Clovis Calçados BR,Sandália Feminina Conforto Moleca - 5436401 OURO 34,79.99,79.99,79.99,79.99,2026-08-09,2026-08-09
40106514406,98680,Clovis Calçados BR,Kit 3 Pares de Meias Trifil - T08004 PRETO/BRANCO 45/48,24.99,24.99,24.99,24.99,2026-08-09,2026-08-09
40106514458,98680,Clovis Calçados BR,Tamanco Feminino Anabela Piccadilly 500352 PRETO 34,119.99,119.99,119.99,119.99,2026-08-09,2026-08-09
40106514461,98680,Clovis Calçados BR,Tênis Feminino Via Marte 135006 BRANCO 34,199.99,199.99,199.99,199.99,2026-08-09,2026-08-09
40106514462,98680,Clovis Calçados BR,Tênis Feminino Casual Moleca 5809105 BRANCO/BEGE 34,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
40106514463,98680,Clovis Calçados BR,Tamanco Feminino Flat Via Marte 2321110 BRANCO 38,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
40106514464,98680,Clovis Calçados BR,Kit 3 Pares de Meias Trifil - T08004 PRETO 44/46,24.99,24.99,24.99,24.99,2026-08-09,2026-08-09
40106514501,98680,Clovis Calçados BR,Bolsa Feminina Festa Melamel FS59 PRETO,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
40128814670,98680,Clovis Calçados BR,Sandália Feminina Flat Beira Rio - 83211546 PRETO 01 34,79.99,79.99,79.99,79.99,2026-08-09,2026-08-09
40128814971,98680,Clovis Calçados BR,Sandália Infantil Feminina Molekinha 2359102 MARFIM 26,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
40128814973,98680,Clovis Calçados BR,Tênis Infantil Feminino Zeuz 93KX-I PRETO/ROSA 31,69.99,69.99,69.99,69.99,2026-08-09,2026-08-09
40128814974,98680,Clovis Calçados BR,Sandália Feminina Flat Modare 7142139 PRETO 34,79.99,79.99,79.99,79.99,2026-08-09,2026-08-09
40128814988,98680,Clovis Calçados BR,Chinelo Masculino Malta VI Cartago 12496 CAFÉ/BEGE 37/38,69.99,69.99,69.99,69.99,2026-08-09,2026-08-09
40128814989,98680,Clovis Calçados BR,Tamanco Feminino Anabela Piccadilly 500352 BEGE 34,119.99,119.99,119.99,119.99,2026-08-09,2026-08-09
40128815022,98680,Clovis Calçados BR,Sandália Feminina Flat Modare - 7174113 PRETO 01 34,79.99,79.99,79.99,79.99,2026-08-09,2026-08-09
40128815023,98680,Clovis Calçados BR,Sapato Feminino Salto Baixo Modare - 7016461 NATURAL 35,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
40138642793,97992,Alianças Imperiais BR,Anel Solitário Moeda Antiga com Zircônias Mod. Delhi,147.9,147.9,147.9,147.9,2026-08-09,2026-08-09
40138642794,97992,Alianças Imperiais BR,Par Alianças 10mm Com 24 Pedras mod. Onix + Anel Delhi,559.9,559.9,559.9,559.9,2026-08-09,2026-08-09
40138761919,98680,Clovis Calçados BR,Tênis Masculino Go Walk Arch Fit Hands Free 2.0 Skechers 216600 CINZA 38,499.99,499.99,499.99,499.99,2026-08-09,2026-08-09
40138761920,98680,Clovis Calçados BR,Sandália Feminina Salto Médio Vizzano - 6262206 BRONZE 02 34,149.99,149.99,149.99,149.99,2026-08-09,2026-08-09
40138761927,98680,Clovis Calçados BR,Sandália Feminina Salto Taça Via Marte 149008 PRATA 37,149.99,149.99,149.99,149.99,2026-08-09,2026-08-09
40138761928,98680,Clovis Calçados BR,Tênis Infantil Masculino Zeuz 93KX MARINHO 02 32,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
40138761929,98680,Clovis Calçados BR,Tênis Feminino Casual Ramarim 2593121 MARFIM 34,199.99,199.99,199.99,199.99,2026-08-09,2026-08-09
40138761930,98680,Clovis Calçados BR,Chinelo Masculino Slide Infinity Max Rider 12341 PRETO/VERDE 40,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
40138761964,98680,Clovis Calçados BR,Sandália Feminina Flat Via Marte 176010 PRATA 34,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
40138761991,98680,Clovis Calçados BR,Tênis Infantil Feminino Zeuz 93KX-I AZUL/ROSA 34,69.99,69.99,69.99,69.99,2026-08-09,2026-08-09
40138762074,98680,Clovis Calçados BR,Chinelo Masculino Slide Denim Groove Democrata 289102 CAFÉ 42,129.99,129.99,129.99,129.99,2026-08-09,2026-08-09
40138762075,98680,Clovis Calçados BR,Chinelo Masculino Denim Groove Democrata 289101 AZUL/PRETO 38,129.99,129.99,129.99,129.99,2026-08-09,2026-08-09
40138762076,98680,Clovis Calçados BR,Sapato Infantil Feminino Molekinha 2579102 BRANCO 28,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
40138762079,98680,Clovis Calçados BR,Tênis Masculino D'Lux Walker 2.0 Reeler Skechers 232463 PRETO 38,499.99,499.99,499.99,499.99,2026-08-09,2026-08-09
40138762081,98680,Clovis Calçados BR,Tênis Feminino Casual Ramarim 2593121 PRETO 34,199.99,199.99,199.99,199.99,2026-08-09,2026-08-09
40138762082,98680,Clovis Calçados BR,Tênis Infantil Feminino Baby Led Molekinha 2731307 BRANCO/ROSA 22,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
40138762084,98680,Clovis Calçados BR,Sandália Feminina Flat Via Marte 114004 BRONZE 35,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
40138762129,98680,Clovis Calçados BR,Sandália Feminina Salto Médio Vizzano - 6262206 PRATA 02 35,149.99,149.99,149.99,149.99,2026-08-09,2026-08-09
40138762131,98680,Clovis Calçados BR,Sapatilha Infantil Feminina Molekinha 20831122 VERNIZ/PRETO 34,79.99,79.99,79.99,79.99,2026-08-09,2026-08-09
40146262579,98680,Clovis Calçados BR,Sandália Feminina Flat Via Marte 117006 BRONZE 34,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
40146262580,98680,Clovis Calçados BR,Sandália Feminina Flat Miss Western 128T PRETO 03 34,79.99,79.99,79.99,79.99,2026-08-09,2026-08-09
40146262589,98680,Clovis Calçados BR,Tênis Masculino Tyger 2 Ollie 501 BRANCO/PRETO 39,149.99,149.99,149.99,149.99,2026-08-09,2026-08-09
40146262592,98680,Clovis Calçados BR,Tamanco Feminino Flat Moleca 5297566 MARFIM 34,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
40146262616,98680,Clovis Calçados BR,Tamanco Feminino Flat Beira Rio 8544103 PRETO/CINZA 35,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
40146262619,98680,Clovis Calçados BR,Papete Infantil Masculina Molekinho 2619209 CAMEL 19,59.99,59.99,59.99,59.99,2026-08-09,2026-08-09
40146262620,98680,Clovis Calçados BR,Tamanco Feminino Flat Moleca 5504108 PRETO/CINZA 34,79.99,79.99,79.99,79.99,2026-08-09,2026-08-09
40146262621,98680,Clovis Calçados BR,Tamanco Feminino Salto Baixo Modare - 7174105 CAMEL 34,79.99,79.99,79.99,79.99,2026-08-09,2026-08-09
40146262637,98680,Clovis Calçados BR,Tamanco Feminino Flat Modare 7178116 BEGE 34,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
40146262656,98680,Clovis Calçados BR,Tênis Infantil Masculino 3D Respitec Kidy 0830024 MARINHO 30,99.99,99.99,99.99,99.99,2026-08-09,2026-08-09
